port_id,port_name,country_code,water_body,latitude,longitude
60990,Lesogorsk,Russia,Tatar Strait; North Pacific Ocean,49.45,142.133333
44965,Dhekelia,Cyprus,Mediterranean Sea; North Atlantic Ocean,34.966667,33.716667
45100,Ashdod,Israel,Mediterranean Sea; North Atlantic Ocean,31.816667,34.65
45175,El Hamra Oil Terminal,Egypt,Mediterranean Sea; North Atlantic Ocean,30.983333,28.866667
45620,Mostaganem,Algeria,Mediterranean Sea; North Atlantic Ocean,35.933333,0.083333
46552,Greater Plutonio Terminal,Angola,South Atlantic Ocean,-7.833333,12.1
49780,Krabi,Thailand,Andaman Sea; Indian Ocean,8.066667,98.916667
49792,Bang Saphan,Thailand,Gulf of Thailand; South China Sea; North Pacific Ocean,11.183333,99.6
50180,Blinyu,Indonesia,Natuna Sea; South China Sea; South Pacific Ocean,-1.633333,105.783333
44808,Antalya Offshore Terminal,Turkey,Mediterranean Sea; North Atlantic Ocean,36.816667,30.6
44820,Antalya,Turkey,Mediterranean Sea; North Atlantic Ocean,36.833333,30.616667
45630,Arzew,Algeria,Mediterranean Sea; North Atlantic Ocean,35.85,-0.3
46286,Moudi Marine Terminal,Cameroon,Gulf of Guinea; North Atlantic Ocean,4.116667,8.483333
46488,Kuito Oil Field,Angola,South Atlantic Ocean,-5.466667,11.5
57410,Kuantan New Port,Malaysia,South China Sea; North Pacific Ocean,3.966667,103.433333
57436,Benchamas Terminal,Thailand,Gulf of Thailand; South China Sea; North Pacific Ocean,10.516667,101.25
53045,Kasim Terminal,Indonesia,South Pacific Ocean,-1.3,131.016667
61277,Noshiro Ko,Japan,Sea of Japan; North Pacific Ocean,40.216667,140
53115,Amamapare,Indonesia,Arafura Sea; South Pacific Ocean,-4.816667,136.966667
58540,Calapan,Philippines,Philippine inland seas; North Pacific Ocean,13.416667,121.183333
61020,Mys Rogatyy Oktyabrskiy,Russia,Tatar Strait; North Pacific Ocean,50.733333,142.1
42378,Aspropirgos,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,38.033333,23.6
42434,Achladi,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,38.9,22.816667
38083,Lajes,Portugal,North Atlantic Ocean,38.4,-28.266667
38440,Alicante,Spain,Mediterranean Sea; North Atlantic Ocean,38.333333,-0.483333
43130,Iraklion,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,35.35,25.15
59930,Haimen,China,East China Sea; North Pacific Ocean,28.683333,121.45
61270,Aomori Ko,Japan,North Pacific Ocean,40.833333,140.75
27870,Signilskar,Finland,Baltic Sea; North Atlantic Ocean,60.2,19.333333
19390,Port Conclusion,United States,Alaska-Canada coastal waters; North Pacific Ocean,56.25,-134.683333
12117,Venterminals,Venezuela,Caribbean Sea; North Atlantic Ocean,10.483333,-68.033333
19230,Rose Inlet,United States,Alaska-Canada coastal waters; North Pacific Ocean,54.95,-132.966667
18705,Port San Juan,Canada,Alaska-Canada coastal waters; North Pacific Ocean,48.55,-124.433333
11782,Salina,Caribbean Netherlands,Caribbean Sea; North Atlantic Ocean,12.083333,-68.283333
7490,Mystic,United States,North Atlantic Ocean,41.35,-71.966667
3480,Fairport,United States,Lake Erie; Great Lakes,41.766667,-81.3
8280,Norfolk,United States,North Atlantic Ocean,36.85,-76.3
63130,Mcmurdo Station,Antarctica,Ross Sea; South Pacific Ocean,-77.85,166.65
62890,Kandalaksha,Russia,White Sea; Barents Sea; Arctic Ocean,67.133333,32.416667
62540,Okhotsk Iy Reyd,Russia,Sea of Okhotsk; North Pacific Ocean,59.366667,143.2
61867,Kashiwazaki,Japan,Sea of Japan; North Pacific Ocean,37.366667,138.55
62520,Ishigaki,Japan,East China Sea; North Pacific Ocean,24.333333,124.166667
7460,Greenport,United States,North Atlantic Ocean,41.1,-72.366667
39000,Villefranche,France,Mediterranean Sea; North Atlantic Ocean,43.7,7.316667
6910,Searsport,United States,North Atlantic Ocean,44.45,-68.916667
39261,Porto Di Oristano,Italy,Mediterranean Sea; North Atlantic Ocean,39.866667,8.55
26180,Soraker,Sweden,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean,62.5,17.5
8390,Washington,United States,North Atlantic Ocean,35.55,-77.05
38870,Toulon,France,Mediterranean Sea; North Atlantic Ocean,43.1,5.916667
2940,Trenton,Canada,Lake Ontario; Great Lakes,44.1,-77.566667
38270,Sevilla,Spain,North Atlantic Ocean,37.366667,-6
32890,Plockton,United Kingdom,North Atlantic Ocean,57.333333,-5.65
15445,Pedregal,Panama,North Pacific Ocean,8.35,-82.433333
38095,Praia De Vitoria,Portugal,North Atlantic Ocean,38.716667,-27.05
25395,Vasteras,Sweden,Baltic Sea; North Atlantic Ocean,59.616667,16.55
40620,Ortona,Italy,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,42.35,14.416667
7290,Provincetown,United States,North Atlantic Ocean,42.05,-70.183333
6950,Rockport,United States,North Atlantic Ocean,44.183333,-69.066667
31600,Wisbech,United Kingdom,North Sea; North Atlantic Ocean,52.666667,0.15
19639,Orca,United States,Gulf of Alaska; North Pacific Ocean,60.583333,-145.716667
38050,Vila Real De S Antonio,Portugal,North Atlantic Ocean,37.183333,-7.4
33140,Tobermory,United Kingdom,North Atlantic Ocean,56.616667,-6.066667
3510,Vermilion,United States,Lake Erie; Great Lakes,41.433333,-82.366667
790,Qasigiannguit-Christianshab,Greenland,Baffin Bay; Arctic Ocean,68.816667,-51.183333
13900,Puerto Madryn,Argentina,South Atlantic Ocean,-42.766667,-65.033333
30457,Thisted,Denmark,Kattegat; North Atlantic Ocean,56.95,8.7
35210,St. Mary's (Scilly Isl.),United Kingdom,Celtic Sea; North Atlantic Ocean,49.916667,-6.316667
39215,Sarroch Oil Terminal,Italy,Mediterranean Sea; North Atlantic Ocean,39.083333,9.033333
15915,San Juan De La Costa,Mexico,Gulf of California; North Pacific Ocean,24.4,-110.7
4560,Sault Ste Marie,United States,Lake Superior; Great Lakes,46.5,-84.35
35330,Par,United Kingdom,English Channel; North Atlantic Ocean,50.35,-4.7
39220,Porto Ponte Romano,Italy,Mediterranean Sea; North Atlantic Ocean,39.05,8.466667
26140,Vivstavarv,Sweden,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean,62.483333,17.35
6680,Winter Harbor,United States,North Atlantic Ocean,44.383333,-68.083333
3970,Victoria Harbour,Canada,Lake Huron; Great Lakes,44.75,-79.816667
38100,Ponta Delgada,Portugal,North Atlantic Ocean,37.733333,-25.666667
3200,Rochester,United States,Lake Ontario; Great Lakes,43.266667,-77.6
40470,Taranto,Italy,Golfo di Taranto; Mediterranean Sea; North Atlantic Ocean,40.466667,17.2
4900,Two Rivers,United States,Lake Michigan; Great Lakes,44.15,-87.566667
3190,Sodus Bay,United States,Lake Ontario; Great Lakes,43.266667,-76.983333
8030,New Castle,United States,North Atlantic Ocean,39.65,-75.566667
31130,Schiedam,Netherlands,North Sea; North Atlantic Ocean,51.9,4.4
46570,Porto Amboim,Angola,South Atlantic Ocean,-10.733333,13.75
45755,Tanger,Morocco,Strait of Gibraltar; North Atlantic Ocean,35.783333,-5.816667
46925,Pebane,Mozambique,Mozambique Channel; Indian Ocean,-17.266667,38.15
43747,Ust-Dunaisk,Ukraine,Black Sea; North Atlantic Ocean,45.466667,29.7
42570,Stratoni,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,40.516667,23.833333
42550,Yerakini,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,40.266667,23.466667
42780,Plomarion,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,38.983333,26.366667
47540,Toamasina,Madagascar,Indian Ocean,-18.166667,49.416667
41410,Ploce,Croatia,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,43.05,17.433333
42460,Tsingeli,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,39.166667,22.85
46375,Santo Antonio,Sao Tome and Principe,Gulf of Guinea; North Atlantic Ocean,1.65,7.45
46063,Saltpond,Ghana,Gulf of Guinea; North Atlantic Ocean,5.2,-1.05
62175,Saiki Ko,Japan,East China Sea; North Pacific Ocean,32.966667,131.933333
51040,Semarang,Indonesia,Java Sea; South Pacific Ocean,-6.95,110.416667
59580,Zamboanga,Philippines,Celebes Sea; North Pacific Ocean,6.9,122.066667
48020,Ras Gharib,Egypt,Gulf of Suez; Red Sea; Indian Ocean,28.35,33.1
61175,Tokachi,Japan,North Pacific Ocean,42.25,143.3
57100,Tulaghi,Solomon Islands,Solomon Sea; South Pacific Ocean,-9.1,160.15
58150,Tabaco,Philippines,Philippine inland seas; North Pacific Ocean,13.366667,123.733333
57446,Sattahip,Thailand,Gulf of Thailand; South China Sea; North Pacific Ocean,12.616667,100.916667
57872,Zhangzhou,China,Taiwan Strait; North Pacific Ocean,24.683333,118.15
57439,Songkhla Harbor,Thailand,Gulf of Thailand; South China Sea; North Pacific Ocean,7.216667,100.583333
55350,Timaru,New Zealand,South Pacific Ocean,-44.4,171.25
51941,Pontianak,Indonesia,Natuna Sea; South China Sea; South Pacific Ocean,-0.016667,109.333333
50010,Pulau Bukom,Singapore,Strait of Malacca; Indian Ocean,1.233333,103.766667
50450,Teluk Bayur,Indonesia,Indian Ocean,-1,100.366667
51586,Tawa,Malaysia,Celebes Sea; North Pacific Ocean,4.25,117.883333
59120,Pulupandan,Philippines,Sulu Sea; North Pacific Ocean,10.516667,122.8
8290,Portsmouth,United States,North Atlantic Ocean,36.816667,-76.3
57005,Ringgi Cove,Solomon Islands,Solomon Sea; South Pacific Ocean,-8.116667,157.1
57821,Zhuhai,China,South China Sea; North Pacific Ocean,22.233333,113.583333
52320,Ujung Pandang,Indonesia,Makassar Strait; South Pacific Ocean,-5.133333,119.4
54325,Port Bonython,Australia,Spencer Gulf; Indian Ocean,-33.016667,137.766667
60133,Rizhao,China,Yellow Sea; North Pacific Ocean,35.383333,119.566667
8110,Philadelphia,United States,North Atlantic Ocean,39.95,-75.133333
50250,Tanjungpandan,Indonesia,Natuna Sea; South China Sea; South Pacific Ocean,-2.75,107.633333
54290,Port Pirie,Australia,Spencer Gulf; Indian Ocean,-33.183333,138.016667
62010,Uwajima Ko,Japan,Sea of Japan; North Pacific Ocean,33.216667,132.566667
52295,Pomalaa,Indonesia,Teluk Bone; Banda Sea; South Pacific Ocean,-4.166667,121.6
51645,Seria Oil Loading Terminal,Brunei,South China Sea; North Pacific Ocean,4.616667,114.316667
75,Straumsvik,Iceland,North Atlantic Ocean,64.05,-22.05
8025,Salem Nj,United States,North Atlantic Ocean,39.666667,-75.483333
53050,Sailolof,Indonesia,Halmahera Sea; South Pacific Ocean,-1.25,130.75
56150,Kiholo,United States,North Pacific Ocean,19.866667,-155.95
56120,Kauhako Bay,United States,North Pacific Ocean,19.383333,-155.9
56110,Milolii,United States,North Pacific Ocean,19.183333,-155.9
56090,Hilo,United States,North Pacific Ocean,19.733333,-155.066667
56325,Johnston Atoll,Johnson Atoll,North Pacific Ocean,16.75,-169.516667
17790,Everett,United States,Alaska-Canada coastal waters; North Pacific Ocean,48,-122.216667
17760,Edwards Point,United States,Alaska-Canada coastal waters; North Pacific Ocean,47.8,-122.4
17090,La Push,United States,North Pacific Ocean,47.9,-124.633333
17000,Nahcotta,United States,North Pacific Ocean,46.5,-124.033333
16170,Gaviota,United States,North Pacific Ocean,34.466667,-120.2
16080,Los Angeles,United States,North Pacific Ocean,33.75,-118.25
16040,Isthmus Cove,United States,North Pacific Ocean,33.45,-118.5
17050,Bay City,United States,North Pacific Ocean,46.866667,-124.066667
16160,Ellwood,United States,North Pacific Ocean,34.433333,-119.916667
16808,Cushman,United States,North Pacific Ocean,43.983333,-124.066667
16835,Depoe Bay,United States,North Pacific Ocean,44.8,-124.066667
17260,Keyport,United States,Alaska-Canada coastal waters; North Pacific Ocean,47.7,-122.616667
17350,Fort Ward,United States,Alaska-Canada coastal waters; North Pacific Ocean,47.583333,-122.516667
17670,Nisqually Head,United States,Alaska-Canada coastal waters; North Pacific Ocean,47.116667,-122.75
20499,Lady Franklin Point,Canada,Northwest Passages; Arctic Ocean,68.483333,-113.266667
16805,Glenada,United States,North Pacific Ocean,43.966667,-124.116667
16740,Empire,United States,North Pacific Ocean,43.4,-124.283333
16803,Florence,United States,North Pacific Ocean,43.966667,-124.116667
17170,Glen Cove,United States,Alaska-Canada coastal waters; North Pacific Ocean,48.083333,-122.783333
17330,Creosote,United States,Alaska-Canada coastal waters; North Pacific Ocean,47.616667,-122.5
17380,East Bremerton,United States,Alaska-Canada coastal waters; North Pacific Ocean,47.566667,-122.616667
56250,Kamalo,United States,North Pacific Ocean,21.05,-156.883333
17120,Port Angeles,United States,Alaska-Canada coastal waters; North Pacific Ocean,48.116667,-123.433333
16810,Waldport,United States,North Pacific Ocean,44.433333,-124.066667
16790,Winchester Bay,United States,North Pacific Ocean,43.683333,-124.183333
1035,Padloping Island,Canada,Baffin Bay; Arctic Ocean,67.033333,-62.733333
17320,Winslow,United States,Alaska-Canada coastal waters; North Pacific Ocean,47.616667,-122.516667
17550,Quartermaster Harbor,United States,Alaska-Canada coastal waters; North Pacific Ocean,47.383333,-122.466667
16310,Yerbabuena Island,United States,North Pacific Ocean,37.816667,-122.366667
16870,Tongue Point,United States,North Pacific Ocean,46.2,-123.75
17230,Port Gamble,United States,Alaska-Canada coastal waters; North Pacific Ocean,47.85,-122.583333
16140,Ventura,United States,North Pacific Ocean,34.283333,-119.283333
17110,Sekiu,United States,Alaska-Canada coastal waters; North Pacific Ocean,48.266667,-124.3
16800,Reedsport,United States,North Pacific Ocean,43.7,-124.1
16130,Prisoners,United States,North Pacific Ocean,34.016667,-119.683333
56290,Port Allen,United States,North Pacific Ocean,21.9,-159.583333
18060,Semiahmoo,United States,Alaska-Canada coastal waters; North Pacific Ocean,48.983333,-122.766667
56240,Pukoo,United States,North Pacific Ocean,21.066667,-156.8
39140,Maddalena,Italy,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,41.208,9.403
39370,Imperia,Italy,Mediterranean Sea; North Atlantic Ocean,43.883333,8.033333
40170,Marsala,Italy,Mediterranean Sea; North Atlantic Ocean,37.783333,12.433333
40180,Mazara Del Vallo,Italy,Mediterranean Sea; North Atlantic Ocean,37.644,12.592
40300,Lipari,Italy,Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean,38.483333,14.966667
50785,Dumai,Indonesia,Strait of Malacca; Indian Ocean,1.683333,101.45
50925,Banten,Indonesia,"Indian Ocean, Java Sea; South Pacific Ocean",-6.016667,105.966667
51855,North Pulau Laut Coal Terminal,Indonesia,Makassar Strait; South Pacific Ocean,-3.2,116.283333
54470,Albany,Australia,Indian Ocean,-35.033333,117.883333
54450,Esperance,Australia,Indian Ocean,-33.866667,121.9
46610,Namibe,Angola,South Atlantic Ocean,-15.2,12.15
46490,Cabinda,Angola,South Atlantic Ocean,-5.533333,12.2
13780,Mar Del Plata,Argentina,South Atlantic Ocean,-38.033333,-57.533333
13770,La Plata,Argentina,Rio de la Plata; South Atlantic Ocean,-34.833333,-57.883333
13760,Buenos Aires,Argentina,Rio de la Plata; South Atlantic Ocean,-34.6,-58.366667
13040,Imbituba,Brazil,South Atlantic Ocean,-28.233333,-48.666667
12940,Angra Dos Reis,Brazil,South Atlantic Ocean,-23.016667,-44.316667
5160,Michipicoten,Canada,Lake Superior; Great Lakes,47.966667,-84.9
12690,Natal,Brazil,South Atlantic Ocean,-5.783333,-35.2
12661,Guamare Oil Terminal,Brazil,South Atlantic Ocean,-4.866667,-36.283333
12585,Itaqui,Brazil,South Atlantic Ocean,-2.566667,-44.366667
12560,Manaus,Brazil,South Atlantic Ocean,-3.133333,-60.016667
12540,Itacoatiara,Brazil,South Atlantic Ocean,-3.15,-58.45
12490,Belem,Brazil,South Atlantic Ocean,-1.45,-48.5
9950,Ireland Island,Bermuda,North Atlantic Ocean,32.316667,-64.833333
4180,Meldrum Bay,Canada,Lake Huron; Great Lakes,45.933333,-83.116667
4140,Little Current,Canada,Lake Huron; Great Lakes,45.983333,-81.933333
4080,Killarney,Canada,Lake Huron; Great Lakes,45.966667,-81.516667
4060,Key Harbour,Canada,Lake Huron; Great Lakes,45.883333,-80.75
2930,Belleville,Canada,Lake Ontario; Great Lakes,44.15,-77.4
2130,Chicoutimi (Port Saguenay),Canada,Gulf of Saint Lawrence; North Atlantic Ocean,48.433333,-71.066667
18925,Kitimat,Canada,Alaska-Canada coastal waters; North Pacific Ocean,54,-128.683333
46495,Futila Terminal,Angola,South Atlantic Ocean,-5.45,12.183333
2960,Cobourg,Canada,Lake Ontario; Great Lakes,43.95,-78.166667
12890,Macae,Brazil,South Atlantic Ocean,-22.366667,-41.766667
53810,Eden,Australia,Tasman Sea; South Pacific Ocean,-37.066667,149.916667
3350,Leamington,Canada,Lake Erie; Great Lakes,42.033333,-82.6
12930,Niteroi,Brazil,South Atlantic Ocean,-22.883333,-43.116667
5510,Gaspe,Canada,Gulf of Saint Lawrence; North Atlantic Ocean,48.833333,-64.483333
5600,Caraquet,Canada,Gulf of Saint Lawrence; North Atlantic Ocean,47.8,-64.933333
9995,Clifton Pier,The Bahamas,North Atlantic Ocean,25,-77.55
46549,Girassol Terminal,Angola,South Atlantic Ocean,-7.65,11.683333
46551,Dalia Terminal,Angola,South Atlantic Ocean,-7.683333,11.766667
54200,Kingscote,Australia,Indian Ocean,-35.633333,137.633333
54970,Launceston,Australia,Bass Strait; South Pacific Ocean,-41.45,147.116667
48276,Mina Jabal Ali,United Arab Emirates,Persian Gulf; Indian Ocean,25.016667,55.05
48275,Dubayy,United Arab Emirates,Persian Gulf; Indian Ocean,25.266667,55.3
1040,Pangnirtung,Canada,Cumberland Sound; Labrador Sea; North Atlantic Ocean,66.133333,-65.75
18210,Squamish,Canada,Alaska-Canada coastal waters; North Pacific Ocean,49.683333,-123.15
3860,Owen Sound,Canada,Lake Huron; Great Lakes,44.583333,-80.933333
13070,Pelotas,Brazil,South Atlantic Ocean,-31.783333,-52.333333
2970,Port Hope,Canada,Lake Ontario; Great Lakes,43.933333,-78.283333
18150,Vancouver,Canada,Alaska-Canada coastal waters; North Pacific Ocean,49.283333,-123.116667
46545,Soyo Angola Lng Terminal,Angola,South Atlantic Ocean,-6.116667,12.333333
4290,Sault Ste Marie,Canada,Lake Superior; Great Lakes,46.516667,-84.35
5620,Shippegan,Canada,Gulf of Saint Lawrence; North Atlantic Ocean,47.75,-64.7
4030,Parry Sound,Canada,Lake Huron; Great Lakes,45.333333,-80.033333
18980,Stewart,Canada,Alaska-Canada coastal waters; North Pacific Ocean,55.933333,-130
46485,Takula Terminal,Angola,South Atlantic Ocean,-5.216667,11.783333
18950,Prince Rupert,Canada,Alaska-Canada coastal waters; North Pacific Ocean,54.316667,-130.333333
12920,Rio De Janeiro,Brazil,South Atlantic Ocean,-22.9,-43.166667
3930,Penetanguishene,Canada,Lake Huron; Great Lakes,44.766667,-79.933333
11830,Sint Nicolaas Baai,Aruba,Caribbean Sea; North Atlantic Ocean,12.433333,-69.916667
46547,Palanca Terminal,Angola,South Atlantic Ocean,-6.95,12.4
18130,Port Coquitlam,Canada,Alaska-Canada coastal waters; North Pacific Ocean,49.23333333,-122.7666667
13800,Puerto Rosales,Argentina,South Atlantic Ocean,-38.933333,-62.066667
12730,Recife,Brazil,South Atlantic Ocean,-8.05,-34.866667
2520,Ottawa,Canada,Lake Ontario; Great Lakes,45.433333,-75.7
3750,Port Elgin,Canada,Lake Huron; Great Lakes,44.433333,-81.4
13930,Puerto Deseado,Argentina,South Atlantic Ocean,-47.75,-65.9
46580,Sumbe,Angola,South Atlantic Ocean,-11.2,13.833333
31280,Zeebrugge,Belgium,North Sea; North Atlantic Ocean,51.333333,3.2
13810,Puerto Belgrano,Argentina,South Atlantic Ocean,-38.883333,-62.1
5210,Thunder Bay,Canada,Lake Superior; Great Lakes,48.4,-89.233333
13055,Tramandai,Brazil,South Atlantic Ocean,-29.983333,-50.133333
54940,Port Dalrymple,Australia,Bass Strait; South Pacific Ocean,-41.133333,146.833333
54410,Thevenard,Australia,Great Australian Bight; Indian Ocean,-32.166667,133.65
54280,Wallaroo,Australia,Spencer Gulf; Indian Ocean,-33.933333,137.616667
53840,Welshpool,Australia,Bass Strait; South Pacific Ocean,-38.7,146.466667
53930,Western Port,Australia,Bass Strait; South Pacific Ocean,-38.35,145.233333
63095,Port Foster,Antarctica,Bransfield Strait; Drake Passage; South Atlantic Ocean,-62.95,-60.633333
55680,Pago Pago Harbor,American Samoa,South Pacific Ocean,-14.283333,-170.666667
